Score	CPUt	H_en	H_EN	H_wg	H_IWG	H_EWG	H_ptc	H_PTC	H_ci	H_CI	H_hh	H_HH	H_PH	kappa_WGen	kappa_CNen	kappa_CNwg	kappa_CIwg	kappa_WGwg	kappa_CNptc	kappa_CIptc	kappa_Bci	kappa_ENci	kappa_ENhh	kappa_CNhh	kappa_PTCCI	kappa_PTCHH	nu_CNen	nu_CNwg	nu_CIwg	nu_WGwg	nu_WGen	nu_CNptc	nu_CIptc	nu_Bci	nu_ENci	nu_ENhh	nu_CNhh	nu_PTCCI	alpha_CIwg	alpha_WGwg	r_ExoWG	r_EndoWG	r_MxferWG	r_LMxferWG	r_LMxferPTC	r_LMxferHH	C_CI	PTC_0	HH_0
0.031526	501.895	20.762	41.9495	32.0319	18.41	85.4213	21.713	26.3194	73.3565	77.1507	51.6566	32.0801	86.1796	0.00201106	0.0458949	0.011578	0.00378098	0.459675	0.494507	0.00690981	0.00625125	0.0100766	0.00440092	0.00405802	0.300827	0.00301191	7.16034	6.07897	6.34879	7.08232	6.59297	9.31838	7.27826	2.06058	1.9411	2.63031	5.11241	7.65835	1.67341	3.63712	0.0128095	0.421502	0.0479799	0.0011914	0.0777964	0.689192	0.0440279	334.01	31.7069
0.0315971	85.8343	88.861	11.3618	80.9062	13.4921	47.3892	36.0994	87.5467	70.0228	35.8946	80.7845	75.8723	58.2986	0.0631814	0.0653362	0.0032102	0.00438436	0.152718	0.266616	0.00310213	0.00109267	0.00701839	0.218953	0.137064	0.0306614	0.453126	1.67336	8.6469	7.08363	9.0925	5.5224	9.29306	7.67671	7.03614	1.72997	9.21596	2.52317	7.78272	7.70299	3.52885	0.196848	0.0268187	0.0936504	0.0223188	0.0228027	0.113501	0.722049	9.11567	65.313
0.0317711	345.712	88.5808	54.4528	50.0678	23.7632	76.0013	90.8796	84.8094	8.24556	64.9088	90.8572	92.0138	29.8073	0.00149192	0.00392215	0.0461662	0.0556713	0.630582	0.147925	0.108077	0.956302	0.0342977	0.00130936	0.00310627	0.00599534	0.0091108	7.40572	3.20244	9.00668	8.27066	7.55214	6.16723	3.15087	5.69262	4.93829	4.86474	7.46347	8.14233	1.81274	4.15862	0.0076229	0.562067	0.023612	0.809062	0.131144	0.00262547	0.102369	367.764	6.013
0.0319541	728.532	35.7408	87.3861	31.8752	14.8396	34.0019	60.1926	39.3378	57.0299	14.55	84.3194	18.5569	30.7916	0.0040963	0.0172569	0.0109822	0.0096071	0.371969	0.0494933	0.0110211	0.023778	0.0142579	0.113266	0.671738	0.00226792	0.194126	7.85872	8.20486	9.39995	6.60741	6.76773	2.00999	6.24131	8.28865	5.21617	2.24432	7.69465	7.28791	3.92204	8.99622	0.00939415	0.0816026	0.0036899	0.0184566	0.463343	0.0635826	0.548781	25.6286	193.557
0.0324668	3.19894	50.9053	8.84171	87.7008	99.2005	13.2271	10.5955	29.631	32.832	26.0593	23.5999	9.26764	51.6814	0.122318	0.0171752	0.00227957	0.79685	0.187073	0.0361076	0.0133909	0.17602	0.0213056	0.0363941	0.00288349	0.908058	0.00294754	6.88647	2.4936	2.98621	5.56828	4.07241	1.97451	4.00182	5.81578	1.85755	8.13367	3.32367	1.74397	1.88488	4.13748	0.00131501	0.0974282	0.00518051	0.430454	0.387106	0.586061	0.0876169	500.174	3.33114
0.0325146	170.746	80.641	93.9447	29.4549	79.7662	29.3096	36.1924	7.15324	50.9774	9.14349	83.9601	54.2468	22.264	0.0153217	0.117007	0.00189257	0.683358	0.256489	0.0345704	0.00493946	0.00169045	0.00487742	0.00293354	0.0144385	0.0518907	0.00163151	9.96894	3.24573	4.23966	7.55061	1.8911	2.87874	2.10502	5.07848	2.32821	1.10882	2.62836	4.93148	3.53493	3.36654	0.00403091	0.00392487	0.0129035	0.176203	0.00144399	0.136726	0.125105	18.6025	63.9501
0.0327468	295.534	10.7758	30.2023	7.69423	22.2773	65.7077	20.1953	18.3744	95.2896	82.2881	32.9742	25.3838	88.5011	0.0790662	0.0013894	0.00445667	0.921448	0.441694	0.212191	0.173626	0.00254747	0.115356	0.0473133	0.0843173	0.426614	0.202278	2.1075	8.40887	1.70593	6.93754	8.67069	6.5125	1.36127	6.9323	6.7834	6.52617	3.74969	1.77003	5.25086	5.33472	0.0301867	0.00263082	0.00689967	0.00374456	0.00482213	0.00268336	0.34123	1.15413	79.1197
0.0331086	62.0751	43.614	44.3683	38.087	11.2951	15.1884	99.8175	20.8497	84.6262	40.3987	53.7082	21.096	83.4041	0.0113488	0.00855994	0.00407553	0.0831523	0.00484176	0.0141286	0.00403828	0.00201735	0.00228831	0.00125062	0.0028928	0.00664472	0.103138	4.72642	4.61526	9.26678	8.38759	1.05699	2.29127	5.63862	6.29636	7.80424	6.6229	9.09166	8.64912	4.45658	3.25949	0.371676	0.00685292	0.00314565	0.0104899	0.0139383	0.0353674	0.135881	385.324	6.64516
0.0339066	506.862	6.11932	90.7794	68.6041	80.3211	36.9625	41.9611	5.36255	9.03582	35.3935	39.7622	92.2747	38.7426	0.00522802	0.00301366	0.00126293	0.00631931	0.402149	0.0298961	0.753265	0.00279464	0.00197698	0.776826	0.00186141	0.124346	0.0116914	7.65933	9.90458	6.07292	7.97311	1.58981	3.44856	4.61235	2.94325	1.81244	9.25306	2.87401	4.30701	3.35186	3.71798	0.00381003	0.00873758	0.027736	0.0992934	0.0279742	0.119159	0.0698374	178.37	147.921
0.0341669	36.9392	78.576	20.7412	11.8059	10.2657	37.3519	67.7148	18.0929	85.7322	26.6949	56.6171	45.6059	68.8577	0.00135661	0.00278116	0.00743114	0.0595052	0.0435236	0.00186693	0.0192414	0.886298	0.00104539	0.350726	0.00869943	0.00104358	0.19044	6.58423	7.13609	2.26959	8.19477	3.24083	2.84405	2.46428	5.41255	2.52328	3.9648	8.51482	1.21309	1.5985	2.89334	0.0331109	0.00101462	0.00681136	0.227112	0.00665979	0.150486	0.605212	5.33934	19.4507
