Score	CPUt	H_en	H_EN	H_wg	H_IWG	H_EWG	H_ptc	H_PTC	H_ci	H_CI	H_hh	H_HH	H_PH	kappa_WGen	kappa_CNen	kappa_CNwg	kappa_CIwg	kappa_WGwg	kappa_CNptc	kappa_CIptc	kappa_Bci	kappa_ENci	kappa_ENhh	kappa_CNhh	kappa_PTCCI	kappa_PTCHH	nu_CNen	nu_CNwg	nu_CIwg	nu_WGwg	nu_WGen	nu_CNptc	nu_CIptc	nu_Bci	nu_ENci	nu_ENhh	nu_CNhh	nu_PTCCI	alpha_CIwg	alpha_WGwg	r_ExoWG	r_EndoWG	r_MxferWG	r_LMxferWG	r_LMxferPTC	r_LMxferHH	C_CI	PTC_0	HH_0
0.0357066	1578.22	82.9966	32.4738	16.3758	53.9921	84.9903	20.0491	75.7297	79.0059	45.2781	87.6076	41.8399	20.8868	0.0605889	0.00130502	0.00136575	0.00163813	0.2819	0.409533	0.00400582	0.0289562	0.0183886	0.245167	0.0238729	0.00430135	0.0183163	2.85353	5.36993	5.73934	6.90937	9.34895	3.70657	5.0049	4.26404	9.32882	7.30413	5.80933	7.23872	5.98731	3.57932	0.0204767	0.00116004	0.0115663	0.00512784	0.441865	0.244965	0.901081	74.268	4.36907
0.0357245	1806.52	68.6528	66.7744	38.6496	17.1853	84.9043	90.376	47.6542	50.0814	28.6183	25.5779	56.8443	18.2502	0.00460643	0.00223162	0.00161784	0.0230524	0.3599	0.0276288	0.0693842	0.767003	0.246298	0.00860769	0.00335205	0.00440238	0.0690379	9.60933	6.27744	9.03598	8.21203	4.13948	5.6285	5.26626	5.60963	7.88523	5.83787	9.51789	2.07261	3.88243	2.56027	0.00490679	0.00498591	0.511979	0.00507406	0.00153502	0.00315315	0.0240151	5.51683	50.2346
0.0399182	2609.53	70.6838	17.987	82.5009	7.81207	59.8466	90.7687	99.819	24.5234	95.2212	96.4605	20.2469	39.5517	0.216165	0.0269208	0.00146226	0.379765	0.385097	0.00247228	0.0610584	0.00172524	0.0256787	0.0016306	0.00426073	0.00546142	0.074688	9.91096	9.53613	1.4512	8.79523	9.63426	1.37058	2.35553	5.21866	2.15816	8.96716	3.71343	7.56803	6.52747	2.07516	0.0202962	0.0445221	0.0097557	0.0214045	0.762478	0.00302404	0.841917	655.568	21.5506
0.0418484	73.2619	92.2588	24.0891	17.4073	84.2891	11.7537	62.2175	52.0451	16.4984	82.4517	49.5879	96.1658	62.9303	0.0107564	0.0484019	0.0800098	0.250464	0.477872	0.0791675	0.00872724	0.00377063	0.0967474	0.267155	0.0246668	0.0141633	0.162988	9.5961	2.42086	9.47527	3.80297	9.59783	5.54448	7.63133	7.49949	3.74847	4.51357	4.18273	7.35781	5.5513	2.72245	0.00122197	0.0086163	0.613225	0.0045575	0.0169702	0.00228805	0.024887	6.7933	170.904
0.0446514	1751.36	12.9182	19.1771	46.0254	21.4882	35.3148	96.6855	37.0755	97.3093	75.73	84.9187	39.6098	53.3413	0.0438427	0.0127896	0.00111348	0.372769	0.417993	0.0387484	0.430166	0.00292746	0.285386	0.004675	0.019646	0.00807541	0.00211311	3.46743	7.94779	3.18645	9.92835	5.01108	6.78473	4.4261	8.34977	9.46816	9.73688	9.74259	3.97625	3.01666	1.87285	0.0167061	0.0263992	0.00251077	0.122511	0.0791268	0.126526	0.0165218	1.2874	54.0741
0.0447585	579.345	82.6374	96.0947	29.6343	9.51969	54.4859	74.9874	48.2436	74.9455	57.4699	21.4252	24.6546	76.5368	0.0367973	0.00353931	0.0605234	0.324534	0.423273	0.377709	0.0826151	0.00281855	0.0917898	0.0142803	0.017903	0.00524122	0.0242997	3.43956	4.21717	6.62824	6.24218	8.34458	2.67163	6.69436	9.82748	9.40841	8.9741	3.27516	3.26077	5.75499	1.87496	0.00639573	0.0252326	0.00163497	0.440858	0.00651908	0.00812481	0.202421	14.0575	5.34329
0.0448913	6.87513	80.7761	85.0833	47.159	12.0088	17.0935	52.9604	52.3771	91.8177	62.6886	11.9637	68.5131	47.6676	0.00122738	0.0209991	0.00289832	0.513686	0.436827	0.0347406	0.00262554	0.0443636	0.288634	0.0564573	0.0300761	0.00199862	0.00661455	8.65097	1.51193	5.48335	8.83537	3.48563	1.86544	5.00558	2.56254	4.83346	1.43372	7.68784	8.11121	6.39488	1.83084	0.0115409	0.105383	0.0830918	0.0024316	0.0550635	0.247793	0.00800497	5.69463	207.563
0.0453445	382.233	26.1718	67.0165	73.7313	80.2932	27.1655	31.3159	41.6948	46.1026	60.1907	66.7876	58.9966	67.1557	0.378568	0.0141553	0.0114383	0.00835558	0.370551	0.903545	0.0193531	0.483445	0.396237	0.366624	0.00259353	0.00495919	0.841972	9.18409	2.22121	6.38893	8.34848	8.5948	4.1576	6.32496	8.41458	8.08961	4.7101	7.29551	9.27764	5.33467	1.78641	0.00101761	0.00379014	0.00235659	0.349104	0.0413421	0.0128111	0.273965	78.8177	13.3912
0.0483174	2912.84	67.8012	76.0013	85.0235	40.5014	24.5763	5.16697	63.2405	10.2236	86.1113	9.33702	7.71201	6.92156	0.0199897	0.0139786	0.0016464	0.588769	0.292627	0.353305	0.0236293	0.00379644	0.171846	0.0544085	0.00119194	0.00618975	0.0126595	4.57672	3.47879	6.87922	7.91851	4.73709	5.40546	7.22587	2.04034	6.85605	9.67533	1.82535	7.35544	3.47178	1.57135	0.00861388	0.0108891	0.362107	0.00681434	0.281166	0.752336	0.0684687	5.91746	24.8168
0.0657831	309.384	33.9642	17.6566	69.2026	32.7465	66.4233	83.7276	26.1919	46.3203	57.2333	59.0217	33.3415	76.1263	0.141505	0.00364924	0.0351564	0.135789	0.0378297	0.0375944	0.226988	0.403127	0.332508	0.00228734	0.00818964	0.0206946	0.121279	1.29563	7.63988	1.72521	7.84363	8.60936	3.81731	4.78635	4.74026	9.4369	3.4277	5.34732	9.47522	9.59517	1.22063	0.361182	0.00441869	0.0138344	0.152983	0.026098	0.787902	0.330558	983.263	55.9197
0.0698517	445.301	73.0788	82.0686	7.2121	56.0686	33.4305	11.0534	35.2384	67.9847	96.4994	72.8832	79.8861	99.3548	0.0986335	0.0286876	0.0215447	0.126888	0.404197	0.283325	0.309477	0.0337807	0.396626	0.931874	0.0789317	0.0356484	0.00190118	1.78119	9.21097	4.14568	3.88281	9.03145	2.26174	9.96308	2.38278	8.98836	8.60937	3.79355	9.22211	1.65043	1.88134	0.0016348	0.00218591	0.00236288	0.00375659	0.0275357	0.125436	0.0316514	52.8675	5.72427
0.0755244	824.554	72.8087	28.4939	5.978	38.3169	65.408	64.92	87.9696	8.22085	30.7609	94.569	20.4905	49.4303	0.0216548	0.00505095	0.00137026	0.457234	0.220971	0.350404	0.0928187	0.00928948	0.164575	0.806278	0.0178736	0.0375124	0.00240629	7.36306	2.36104	8.2334	7.28663	6.07103	8.16538	8.03152	3.79449	6.39476	1.63988	4.85958	3.19317	1.2264	1.6512	0.0271283	0.00178909	0.189916	0.00897821	0.0250071	0.0179059	0.533656	7.14847	1.11667
