Score	CPUt	H_en	H_EN	H_wg	H_IWG	H_EWG	H_ptc	H_PTC	H_ci	H_CI	H_hh	H_HH	H_PH	kappa_WGen	kappa_CNen	kappa_CNwg	kappa_CIwg	kappa_WGwg	kappa_CNptc	kappa_CIptc	kappa_Bci	kappa_ENci	kappa_ENhh	kappa_CNhh	kappa_PTCCI	kappa_PTCHH	nu_CNen	nu_CNwg	nu_CIwg	nu_WGwg	nu_WGen	nu_CNptc	nu_CIptc	nu_Bci	nu_ENci	nu_ENhh	nu_CNhh	nu_PTCCI	alpha_CIwg	alpha_WGwg	r_ExoWG	r_EndoWG	r_MxferWG	r_LMxferWG	r_LMxferPTC	r_LMxferHH	C_CI	PTC_0	HH_0
0.085131	46.4935	64.2584	68.2612	14.0883	7.58332	90.6762	85.7553	24.7054	42.0516	70.7634	51.0868	33.8451	24.7293	0.0375411	0.208922	0.0183329	0.52118	0.120912	0.164934	0.00565796	0.121393	0.0712986	0.00573783	0.00479561	0.215259	0.00161219	2.19632	9.86583	8.32797	3.3196	1.95918	3.64426	5.45962	5.22231	2.52631	8.847	1.43719	5.75068	1.68391	4.77427	0.0404848	0.579671	0.00219578	0.00537538	0.00154597	0.0349208	0.0329162	781.825	277.509
0.0855281	321.24	96.3441	7.58267	49.8432	60.7352	5.22221	88.3746	73.4661	27.5803	74.5603	11.2672	23.4188	68.4504	0.0152571	0.247035	0.00202798	0.00952893	0.0228583	0.234751	0.0695029	0.00198406	0.0520382	0.309551	0.220208	0.459174	0.00991345	9.06357	7.56086	4.5931	4.78815	3.46906	6.73696	5.094	5.75484	3.36957	4.9814	2.51286	1.93591	6.58762	7.66214	0.166999	0.0229679	0.00639053	0.0441158	0.0230749	0.197734	0.970505	373.923	3.39469
0.0912027	913.677	84.6895	92.5423	62.747	88.9883	31.5688	86.9441	35.8164	88.9324	50.6099	70.396	79.7437	47.3878	0.0172491	0.0024988	0.0025038	0.113913	0.185386	0.0204342	0.0078504	0.00188215	0.00640646	0.237879	0.0564909	0.0522667	0.00176402	6.0471	4.67584	4.0143	3.67491	2.51081	1.66068	3.91041	5.37055	9.35758	8.28027	2.71299	6.32989	8.08201	3.3771	0.00848304	0.0655063	0.252909	0.0082418	0.0161341	0.628047	0.00449275	10.1802	790.196
0.0929142	1520.24	10.29	10.3121	98.721	98.8689	15.4629	82.6723	68.4949	32.2762	35.5583	99.4103	40.1634	86.0413	0.0156023	0.0143876	0.00196152	0.254035	0.0592913	0.0182068	0.00494824	0.526186	0.18481	0.0271421	0.181921	0.0933885	0.00131337	9.21741	2.99471	2.61678	3.79269	9.95236	4.58508	2.84681	9.59728	2.72595	6.52304	9.85149	7.95451	3.36443	1.0151	0.0234996	0.0328826	0.176337	0.0620015	0.00378813	0.0109348	0.00480706	46.5898	2.19293
0.112717	544.097	51.071	97.2364	69.37	75.5401	16.2321	29.239	33.4986	87.7432	84.9266	99.7767	20.495	61.2009	0.0174791	0.0816139	0.00359517	0.215115	0.00160247	0.104695	0.00649895	0.0738865	0.222453	0.108808	0.0127082	0.022864	0.00160225	2.27699	5.456	4.87048	4.02903	4.2547	1.07339	7.7377	7.9552	9.2038	7.15706	8.97826	3.6695	3.2368	1.26382	0.00127357	0.0802681	0.00100391	0.00843498	0.015751	0.725299	0.0189652	39.0047	287.276
0.123943	2404.81	54.9401	87.0593	7.44015	37.4349	5.37497	54.8253	96.3662	90.7885	33.6191	71.2528	26.9704	16.6932	0.0779627	0.00593853	0.0160285	0.00641894	0.265657	0.482672	0.0557223	0.305575	0.00373737	0.0204291	0.288924	0.0168322	0.139328	5.44593	1.42063	8.68195	2.21337	7.8629	8.06279	7.54391	6.96162	3.57474	8.14183	4.17194	1.62648	2.2994	1.12198	0.00191619	0.170693	0.225086	0.0110389	0.118891	0.0638385	0.817063	96.9954	1.6049
0.141026	960.197	45.1831	64.0605	24.9008	66.5271	30.4202	32.2637	70.388	96.4637	92.2967	24.8776	6.99133	62.1575	0.191113	0.0533108	0.00940802	0.0209018	0.0427728	0.484457	0.114326	0.00240064	0.00106705	0.00204018	0.430414	0.0580229	0.195045	7.06288	2.57749	2.06276	8.11191	2.95541	8.68866	4.4723	7.85212	9.8345	1.87668	1.86777	5.6616	1.35784	1.13258	0.0455051	0.0322826	0.568603	0.014621	0.00900839	0.031249	0.353835	444.009	2.36787
0.163683	594.861	89.0155	18.9822	52.3381	36.3264	51.2867	6.84692	94.2317	63.3754	87.1149	77.5442	74.817	63.7686	0.00164942	0.0202289	0.0182934	0.0409687	0.0348356	0.950252	0.00719713	0.105663	0.00368753	0.0899524	0.387824	0.0067301	0.132697	6.69159	4.94742	9.00722	6.32023	4.21719	8.60285	8.54697	2.91914	7.20556	6.71195	7.21798	8.93359	8.01078	1.47357	0.00825286	0.300441	0.00575339	0.0149315	0.001193	0.105758	0.125878	1.34602	5.05687
0.170395	804.126	33.7245	73.296	82.6248	36.8149	13.845	59.1466	50.3147	66.9111	76.3549	26.2184	30.4444	11.916	0.691397	0.0641545	0.00122239	0.46268	0.0204586	0.0707312	0.225964	0.522761	0.00296689	0.266486	0.00154245	0.0845119	0.0133917	5.11569	4.84575	1.99462	8.75681	7.5524	3.10456	1.10841	9.07331	3.57241	2.16448	1.48119	6.79152	1.19944	6.76203	0.0172615	0.00326259	0.0196373	0.0299022	0.00369703	0.0967316	0.00509656	19.7167	1.86928
0.199244	483.576	49.1404	88.2551	29.6395	64.3159	13.0754	54.9652	68.2975	91.1442	93.3194	17.1525	53.6134	39.0108	0.00917648	0.012868	0.00105505	0.0130359	0.0958043	0.0192796	0.00896483	0.0298271	0.0108663	0.588745	0.0022434	0.007803	0.00132611	1.98535	7.23436	1.97265	2.79393	7.26942	2.2382	8.51101	8.18213	3.1748	6.01043	4.81697	6.51038	1.1297	1.13502	0.00357322	0.00120168	0.00120286	0.0230284	0.0191226	0.0237274	0.0782937	2.87517	7.60023
